,AlarmBoxwBorough,Address,Lat,Lon
827,X7391,"IRT 4&5 - E 138 ST & GRAND CONCOURSE, New York, NY NA",NA,NA
828,R2938,"RICHMOND HILL RD & MARSH AVE/RVFD, New York, NY 10314",33.4169049,-82.0337571
829,B7040,"BMT B&Q @ ATLANTIC AVE & FLATBUSH AVE, New York, NY NA",NA,NA
830,Q9189,"110 ST & 62 RD, New York, NY 11375",40.7988378,-73.9538699
831,R0722,"HEBERTON AVE AND RICHMOND TERRACE, New York, NY 10302",40.6388461,-74.1292864
832,X7215,"IND B&D ?E TREMONT AVE & GRAND CONCOURSE, New York, NY 10453",36.2514782,-95.6656902
833,Q8134,"US NAVAL HOSP LINDEN BLVD & 179 ST, New York, NY NA",36.2641738,-119.8932127
834,M7115,"BMT L - 8 AVE & W 14 ST, New York, NY NA",NA,NA
835,R0912,"RICHMOND TERR & JOHN ST, New York, NY 10302",40.6400158,-74.1304356
836,M7160,"IND B&C @ W 72 ST & CENTRAL PK W, New York, NY NA",36.2514782,-95.6656902
837,M1810,"10TH AVE AND SCOTT SQUARE, New York, NY 10034",40.8721452,-73.9212858
838,R1244,"KENSINGTON AVE & MC CLEAN AVE, New York, NY 10305",39.997925,-75.1107715
839,M7398,"IRT 6 ? E 77 ST & LEXINGTON AVE, New York, NY 10075",40.7735072,-73.9597427
840,R4712,"BAYVIEW AVE AND SOUTH OF RAILROAD, New York, NY 10309",40.5191836,-74.2043283
841,R1245,"MC CLEAN AND MALLORY AVES, New York, NY 10305",40.5942508,-74.0780092
842,Q9161,"JEWEL AVE/VAN ARSDALE AVE & GCP SVC RD, New York, NY 11375",40.7324593,-73.8103038
843,Q0464,"STA 464-IRT 7-VERNON BLVD & JACKSON AV, New York, NY NA",40.7451934,-73.9529511
844,B7184,"IND A&C @ BWAY JUNCTION & FULTON ST, New York, NY NA",NA,NA
845,R2369,"RICHMOND AV & SIGNS RD\OCEANIC VFD, New York, NY 10314",37.5691909,-77.4737933
846,B7120,"BMT L @ BEDFORD AVE & N 7 ST, New York, NY 11249",40.6537806,-73.956165
847,R8741,"W SHORE EXPY-HUGUENOT AVE TO OUTERBRDG, New York, NY NA",40.5761121,-74.1905191
848,M7331,"IRT 2&3 ? PARK PL & BROADWAY, New York, NY NA",NA,NA
849,B8503,"PS 176 12 AVE & 68 ST, New York, NY NA",40.6247178,-74.0053373
850,B7289,"IND G @ BEDFORD & LAFAYETTE AVES, New York, NY NA",38.8611619,-86.4872149
851,R2218,"CLAWSON ST AND NEW DORP LANE, New York, NY 10306",40.5714898,-74.1116417
852,M7320,"IRT 1 ? W 23 ST & 7 AVE, New York, NY 10011",40.7449965,-73.9972893
853,R0045,"DANIEL LOW TERRACE & FORT HILL CIRCLE, New York, NY 10301",40.6416829,-74.0805481
854,R2406,"CORONA AVE & BOYCE AVE\RICHMOND VFD, New York, NY 10306",33.9757173,-118.1975979
855,R3686,"RICHMOND AVE & GENESEE AVE, New York, NY 10312",36.060985,-95.928081
856,R2421,"WILDER AVE & NATICK ST/RVFD, New York, NY 10306",21.3027443,-157.8322466
857,M7329,"IRT 1 ? RECTOR ST & GREENWICH ST, New York, NY 10006",40.7091668,-74.0168839
858,X7384,"IRT 4 - BURNSIDE AVE & JEROME AVE, New York, NY 10453",40.853453,-73.907684
859,Q8240,"ELMHURST GEN HOSP BROADWAY & BAXTER AVE, New York, NY 11373",40.7451694,-73.8857314
860,R0879,"LONGVIEW RD AND CEDAR TERRACE, New York, NY 10304",40.6120983,-74.0896995
861,M7118,"BMT L - 3 AVE & E 14 ST, New York, NY 10003",40.7331444,-73.986761
862,M0433,"LEWIS & 5 STS, New York, NY 10009",37.4131331,-95.4330205
863,X8975,"CROSS BX EXPY & HUTCHINSON RIVER PKWY, New York, NY NA",40.8331965,-73.8605665
864,R4481,"ARBUTUS AVE AND DEISIUS ST, New York, NY 10312",40.5272481,-74.1808626
865,M7466,"IRT 7 - 5 AVE & W 42 ST - BRYANT PK, New York, NY 10017",40.8044005,-73.9372187
866,B7098,"BMT J&M @ FLUSHING AVE & BWAY, New York, NY NA",42.2843246,-83.7276716
867,Q0427,"STA 259-IND E&F- UNION TPKE & QNS BLVD, New York, NY NA",40.2833047,-74.0407215
868,M7405,"IRT 6 ? E 23 ST & PARK AVE, New York, NY NA",40.7408973,-73.988742
869,B8272,"PIER #11, COMMERCIAL WHARF AT COMMERCE S, New York, NY NA",36.0870707,-95.9039176
870,R0265,"BOYD & COURT STS, New York, NY 10304",37.079466,-94.517314
871,M7155,"IND B&C ? W 110  ST & CENTRAL PK W, New York, NY NA",36.2514782,-95.6656902
872,R8711,"W SHORE XWAY N/B 1000' N SOUTH AVE, New York, NY NA",40.6157468,-74.1736764
873,Q0490,"STA 190-IND A- 80/HUDSON STS & LIBERTY A, New York, NY NA",NA,NA
874,R2474,"AMBOY RD & PROSPECT PL/RVFD, New York, NY 10306",40.5347417,-74.1845284
875,M7306,"IRT 1 ? W 125 ST & BROADWAY, New York, NY 10009",40.8044005,-73.9372187
876,X5116,"LOOP RD., 800' NORTH OF HUNTS PT AV, New York, NY 10474",40.8105109,-73.8754803
877,X7420,"IRT 2&5 - E 219 ST & WHITE PLAINS RD, New York, NY 10467",NA,NA
878,Q8394,"GCP 69 RD TO 138 ST, New York, NY 11368",40.8190139,-73.9465271
879,R4333,"VERNON & SHELDON AVES, New York, NY 10309",34.003903,-118.230073
880,X8623,"PS 138, LAFAYETTE AV-BTW OLMSTEAD & PUGS, New York, NY NA",40.8224024,-73.8526565
881,Q2036,"99 PL. & HAWTREE ST., New York, NY 11417",40.667802,-73.835603
882,R2405,"BOYCE AVE & ILYSE CT\RICHMOND VFD, New York, NY NA",43.086467,-75.246076
883,Q8252,"PS 52 146 TER BET NY BLVD & FINLEY ST, New York, NY NA",40.6613327,-73.7668134
884,R1735,"WILLOWBROOK RD BTW WESTWOOD & COLLFIELD, New York, NY 10314",39.9703319,-75.3083659
885,Q4307,"CLINTONVILLE ST & CROSS IS PKWY-N/SVC RD, New York, NY 11357",40.7862163,-73.8097492
886,X7378,"IRT 4 - WOODLAWN & JEROME AVE, New York, NY NA",40.886037,-73.878751
887,Q0492,"STA 192-IND A-ROCKAWAY BLVD & LIBERTY AV, New York, NY NA",40.6803958,-73.8438385
888,M7324,"IRT 1 ? W HOUSTON ST & VARICK ST, New York, NY NA",40.7286024,-74.0053168
889,R2874,"LIGHTHOUSE AV & ST. ANDREWS RD\RIC VFD, New York, NY 10306",36.6193207,-121.9137418
890,M7436,"IRT 3 ? W 148 ST & LENOX AVE, New York, NY 10039",49.1183002,-122.8121952
891,B8453,"GOWANUS EXPY-BET 39 ST & 65 ST, New York, NY NA",40.6435805,-74.0186186
892,M8218,"BULKHEAD LINE NORTH RIVER AT W 69 ST, New York, NY NA",40.776683,-73.983047
893,R1157,"WESTERN AVE AND RICHMOND TERRACE, New York, NY 10303",40.6408351,-74.1797674
894,B7100,"BMT J&M @ HEWES ST & BWAY, New York, NY NA",42.2843246,-83.7276716
895,Q6785,"80 AVE & LANGDALE ST, New York, NY 11040",38.9837013,-94.6673114
896,R0122,"LAFAYETTE AVE & RICHMOND TERR, New York, NY 10301",40.689655,-73.953289
897,Q2134,"133 AVE & 80 ST, New York, NY 11417",40.724494,-73.9755878
898,M7471,"IRT 7 - W 34 ST & 11 AVE-HUDSON YARDS, New York, NY 10001",40.7549702,-74.0010064
899,R2852,"SANDALWOOD DR & IRONWOOD ST/RICH VFD, New York, NY 10308",43.7268149,-79.7978914
900,R1415,"MASON AND BENTON AVES, New York, NY 10305",40.5908145,-74.0835431
901,M7275,"IND E&V @ LEXINGTON AVE & E 53 ST, New York, NY NA",40.2671941,-86.1349019
902,X4076,"FORT SCHUYLER GOVERNMENT RESERVATION, New York, NY 10465",40.8223077,-73.8167901
903,X7429,"IRT 2&5 - FREEMAN ST & SOUTHERN BLVD, New York, NY 10459",NA,NA
904,M7297,"IRT 1 ? W 215 ST & 10 AVE, New York, NY NA",40.8696056,-73.9153168
905,B8177,"PS 262 500 MACON ST/REID AVE, New York, NY 11233",40.6830549,-73.9299591
906,Q8374,"CROSS IS PKWY- S STATE PKWY SPLIT, New York, NY NA",40.6966493,-73.7274972
907,R3784,"GEYSER DRIVE AND HAMMOCK LANE, New York, NY 10312",40.5494016,-74.1989651
908,B7047,"BMT B&Q @ NEW KIRK PLZ & E 16 ST, New York, NY 11226",NA,NA
909,B8538,"PS 206 NECK RD & E22 ST, New York, NY NA",40.5972728,-73.9484272
910,M8352,"H HUDSON PKWY - W 116 TO W 119 STS, New York, NY NA",NA,NA
911,B7339,"IRT 2&3 @ BERGEN ST & FLATBUSH AVE, New York, NY 11217",NA,NA
912,X5117,"LOOP RD., 1800' NORTH OF HUNTS PT AV, New York, NY 10474",40.8105109,-73.8754803
913,R0375,"NORTH BURGHER AVE & RICHMOND TERRACE, New York, NY 10310",40.6327083,-74.114088
914,Q8433,"LI EXWY - MAIN ST TO UTOPIA PKWY, New York, NY NA",40.7554895,-73.7927824
915,Q5528,"87 DR & KINGSTON PL, New York, NY 11432",35.4125622,-78.7410695
916,M7168,"IND C&E @ SPRING ST & 6 AVE, New York, NY NA",40.7806983,-81.4222423
917,R2411,"DINA CT & ILYSE CT\RICHMOND VFD, New York, NY 10306",33.8157339,-118.0565152
918,Q4580,"INTERBORO PKWY & CYPRESS HILL ST, New York, NY NA",40.7024457,-73.8595162
919,Q8289,"RIKERS ISL- ROSE M SINGER CENTER, New York, NY 11370",40.7907445,-73.8828635
920,R2372,"GARY PL & PARK DR N/OVFD, New York, NY 10314",NA,NA
921,M7300,"IRT 1 ? W 191 ST & ST NICHOLAS AVE, New York, NY NA",40.8555683,-73.9291759
922,Q8676,"120 AVE & BEDELL ST, New York, NY 11434",39.9139485,-104.960978
923,X7427,"IRT 2&5 - WEST FARMS SQ & E TREMONT AVE, New York, NY 10460",NA,NA
924,Q4613,"60 RD-90' WEST OF WOODHAVEN BLVD, New York, NY 11373",40.730062,-73.872063
925,R0196,"SNUG HARBOUR RD & KISSEL AVE, New York, NY 10310",48.57048,-123.168743
926,R2797,"TRAVIS & RICHMOND AVES, New York, NY 10314",30.2097015,-97.6982272
927,Q8373,"CROSS IS PKWY- S STATE PKWY TO LINDEN BL, New York, NY 11411",40.8782934,-74.1657447
928,R2655,"ISABELLA AVE & HYLAN BLVD, New York, NY 10306",32.685681,-117.180615
929,R2383,"CARNEGIE AV & DAWSON CIR\OCEANIC VFD, New York, NY 10314",41.4968292,-81.6793263
930,Q4875,"26 AVE & LINDEN PL, New York, NY 11354",39.147545,-94.580132
931,X4699,"PELHAM BAY PK1000'E CRIMI RD&PELHAM PKWY, New York, NY 10461",40.8505556,-73.8333333
932,B7041,"BMT B&Q @ 7 AVE & FLATBUSH AVE, New York, NY 11217",NA,NA
933,M8230,"GRACIE MANSION E 88 ST & EAST END AVE, New York, NY NA",40.7760727,-73.9430392
934,R4751,"LATOURETTE ST AND SOUTH GOFF AVE, New York, NY 10309",40.5211843,-74.2114144
935,Q0436,"STA 268- IND G-R-V-  65 ST & BWAY, New York, NY NA",NA,NA
936,X7435,"IRT 2&5 - E 149 ST & GRAND CONCOURSE, New York, NY NA",NA,NA
937,R1911,"RENEE PL 300' N OF JARDINE AVE, New York, NY 10314",NA,NA
938,M7404,"IRT 6 ? E 28 ST & PARK AVE, New York, NY NA",40.7442234,-73.986709
939,R1498,"SEA VIEW AVE & JEFFERSON ST, New York, NY 10304",41.1691777,-73.1698238
940,R2867,"EVERGREEN ST S OF REDWOOD AV W END/R VFD, New York, NY 10308",40.5959875,-73.9404375
941,X4505,"SHORE RD AT PELHAM CITY LINE, New York, NY 10464",40.8736833,-73.8086361
942,R3785,"LISA LANE & EBEY LANE, New York, NY 10312",41.366314,-85.237565
943,R2208,"NEW DORP LA & 8 ST, New York, NY 10306",40.7127753,-74.0059728
944,X7369,"IRT 6 - ELDER AVE & WESTCHESTER AVE, New York, NY 10472",40.8285982,-73.8791735
945,R3074,"HOPKINS AVE & SHERIDAN CT  RVFD, New York, NY 10306",28.575496,-80.804008
946,B0194,"SCOTT AVE & THOMAS ST, New York, NY 11222",33.9270781,-118.0005627
947,R3136,"VICTORY BLVD & FELDMEYERS LA/OVFD, New York, NY 10314",34.1866424,-118.4821814
948,M2025,"ALBANY ST & SOUTH END AVE, New York, NY 10280",36.0774517,-95.7918231
949,R0371,"NORTH BURGHER & CASTLETON AVES, New York, NY 10310",40.6327083,-74.114088
950,M8550,"AMTRAK E RIV TUNL - CONTACT MANH DISP, New York, NY NA",40.7175903,-73.9739755
951,B8470,"SHORE PKWY-200' SO. OF 4 AVE PD BOX 64P0, New York, NY NA",40.6203344,-73.897568
952,M8702,"TRANS MANHATTAN EXWAY EAST BOUND, New York, NY NA",40.8478558,-73.9358353
953,R0972,"BRABANT ST OPP GRIDLEY AVE, New York, NY 10303",40.6316969,-74.1622558
954,R1786,"WHEELER AVE & SOUTH GANNON AVE->, New York, NY 10314",29.7206524,-95.3579895
955,M8204,"GOVERNOR'S ISLAND, New York, NY NA",40.6894501,-74.016792
956,M8476,"WATERSIDE-FDR DR & 27 ST-E/S BLDG 30-PZ, New York, NY 10010",40.7359864,-73.9748096
957,X8871,"N BROTHER IS FOOT OF E134 ST, New York, NY NA",40.7127753,-74.0059728
958,R3246,"ARMSTRONG AVE AND EAST AUGUSTA AVE, New York, NY 10308",40.5530111,-74.1600767
959,B8598,"BKLYN BATTERY TUN - RESP 6+4+3BC+2RS+1MR, New York, NY 11231",40.6781784,-73.9441579
960,B7239,"IND F @ 4 AVE & 9 ST, New York, NY 11215",40.6698964,-73.9891106
961,R0618,"HYLAN BLVD AND ANDERSON ST, New York, NY 10305",40.6132669,-74.0677499
962,R2593,"SOUTH AV & CHELSEA RD\OCEANIC VFD, New York, NY 10314",36.69536,-97.067482
963,R1184,"GOETHALS RD N, 775' E OF MCKINLEY ST, New York, NY 10303",41.271759,-73.9318621
964,M8107,"WILLIAMSBURG BRDG-BKLYN BND-OUTER RDWAY, New York, NY NA",40.7136979,-73.9720393
965,X7376,"IRT 6 - BROOK AVE & E 138 ST, New York, NY NA",40.8172975,-73.9136263
966,R0337,"FOREST & PELTON AVES, New York, NY 10310",45.6704497,-88.8375807
967,M2029,"LIBERTY ST 250'W OF SOUTH END AVE, New York, NY 10280",40.709846,-74.016115
968,Q0456,"STA 456- IRT 7- 61 ST  & ROOSEVELT AVE, New York, NY NA",40.696705,-73.893186
969,R0014,"RICHMOND TERR & SCHUYLER ST, New York, NY 10301",40.6400158,-74.1304356
970,B7354,"IRT 2&5 @ STERLING ST & NOSTRAND AVE, New York, NY 11225",NA,NA
971,B7071,"BMT N @ 8 AVE & 62 ST, New York, NY 11220",40.7127753,-74.0059728
972,M1660,"W 158 ST 200' E RIVERSIDE DR W VIADUCT, New York, NY 10032",40.8362869,-73.9475676
973,B1872,"STANLEY AVE & RUBY ST, New York, NY 11208",44.960059,-70.151764
974,Q2156,"N CONDUIT AVE & RUBY ST, New York, NY 11417",40.6669512,-73.7955669
975,X4010,"FERRY POINT PARK -S/S OF WHITESTONE BRDG, New York, NY NA",40.8011125,-73.8292316
976,X7370,"IRT 6 - WHITLOCK AVE & WESTCHESTER AVE, New York, NY NA",40.8267442,-73.8863456
977,Q8201,"TOLL BOOTH E/B MIDTOWN TUNNEL, New York, NY NA",40.7560459,-74.0028505
978,Q8248,"PS60 92 ST & 89 AVE, New York, NY NA",40.691436,-73.85279
979,R0789,"PORT RICHMOND & ORANGE AVES, New York, NY 10302",39.9855402,-75.1037212
980,M7410,"IRT 6 ? CANAL ST & LAFAYETTE ST, New York, NY NA",40.7189232,-74.0010862
981,X3892,"BALDWIN & BRADLEY STS, New York, NY 10470",39.0414863,-94.5925054
982,R2409,"CORONA AVE & COTTER AVE\RICHMOND VFD, New York, NY 10306",33.9757173,-118.1975979
983,R1751,"SHERADEN AND NORTH GANNON AVES, New York, NY 10314",40.6082433,-74.1381021
984,Q7533,"HOYT AVE AND 28TH ST, New York, NY 11102",40.7719903,-73.918897
985,R4142,"ENGLEWOOD AVE AND GAYNOR ST, New York, NY NA",40.5263923,-74.2198774
986,M7116,"BMT L - 6 AVE & W 14 ST, New York, NY 10011",40.7428095,-73.992866
987,R1773,"SUNSET AVE AND MC DONALD ST, New York, NY 10314",40.6002976,-74.133436
988,R3197,"VICTORY BLVD & TRAVIS AVE\OCEANIC VFD, New York, NY 10314",34.1866424,-118.4821814
989,M2036,"MURRAY ST & NORTH END AVE, New York, NY 10282",36.6163842,-88.3214979
990,R3529,"ARDEN AVE AND ARTHUR KILL RD, New York, NY 10312",40.5588977,-74.197671
991,R3815,"NELSON AVE AND GRANDVIEW TERRACE, New York, NY 10308",40.5456805,-74.1489318
992,M7403,"IRT 6 ? E 33 ST & PARK AVE, New York, NY 10016",40.7465183,-73.9817956
993,B7356,"IRT 2&5 @ CHURCH AVE & NOSTRAND AVE, New York, NY NA",NA,NA
994,R1613,"NORTH ENTRY RD & THE PLAZA, New York, NY 10304",43.1917512,-76.3028872
995,R1111,"LUDWIG LA & AMITY PL, New York, NY 10303",30.469668,-90.112228
996,M7018,"BMT R @ CANAL ST & BWAY, New York, NY NA",40.7189232,-74.0010862
997,R2844,"CORBIN AVE & FAIRIELD ST\RICHMOND VFD, New York, NY 10308",34.228664,-118.562167
998,X4082,"S/S CROSS BX XWAY & PENNYFIELD AVE, New York, NY 10465",NA,NA
999,X8855,"HART ISL- FORDHAM ST E/O CITY ISLAND AVE, New York, NY NA",40.8472646,-73.7865113
1000,R2336,"NORTH GANNON AVE & WILLOWBROOK RD, New York, NY 10314",40.6084378,-74.134513
1001,R1282,"HYLAN BLVD & NARROWS RD SOUTH, New York, NY 10305",40.5462073,-74.1418065
1002,R2449,"DALTON AVE & PARK ST\RICHMOND VFD, New York, NY NA",42.457465,-73.230336
1003,R3041,"HYLAN BLVD AND FAIRBANKS AVE, New York, NY 10306",40.5583723,-74.1260554
1004,R0365,"NORTH BURGHER AVE & HARVEST AVE, New York, NY 10310",40.6327083,-74.114088
1005,Q0304,"JFK AIRPORT - AREA B, New York, NY 11430",40.652733,-73.804928
1006,R4840,"SPRAGUE AVE & JOYCE LA, New York, NY 10307",47.2496115,-122.4625145
1007,R2541,"VICTORY BLVD & SIGNS RD\OCEANIC VFD, New York, NY 10314",34.1866424,-118.4821814
1008,R1841,"DONGAN HILLS AND NORTH RAILROAD AVES, New York, NY 10306",40.5872755,-74.0992631
1009,B7027,"BMT D-M-N-R @ PACIFIC ST & 4 AVE, New York, NY 11217",40.6777494,-73.9512956
1010,B7189,"IND A @ GRANT & PITKIN AVES, New York, NY NA",40.467427,-80.206005
1011,R3089,"GREAT KILLS PK S COMFORT STATION, New York, NY NA",40.5543273,-74.156292
1012,R2233,"ROMA AVE & NEW DORP LA, New York, NY 10306",35.0888703,-106.6513538
1013,B8322,"PS 189 ENY AV BET E 96 ST & ROCKAWAY BLV, New York, NY NA",40.6654464,-73.9256806
1014,R2531,"SOMMER & SPEEDWELL AVES\OCEANIC VFD, New York, NY 10314",37.5340976,-95.8280065
1015,M8607,"FDR DR - E 22 TO E 32 ST, New York, NY 10016",40.7460247,-73.9833064
1016,R2415,"COMBS AVE & WOLVERINE ST/RVFD, New York, NY 10306",40.6290098,-73.6998122
1017,R1622,"DELAWARE ST. & DELEMERE RD., New York, NY 10304",38.9609569,-95.2272701
1018,X8990,"THROGS NK EX -TOLL PLZ TO LAFAYETTE AV->, New York, NY NA",40.822442,-73.8553911
1019,M7413,"IRT 4&5 ? WALL ST & BROADWAY, New York, NY 10006",NA,NA
1020,X4181,"EDGE ST & PARKING LOT IN EDGEWATER PARK, New York, NY NA",38.7600694,-90.5167112
1021,R2371,"GARY PL & TODDY AVE\OCEANIC VFD, New York, NY 10314",NA,NA
1022,Q6811,"113 AVE & 229 ST, New York, NY 11429",37.6945301,-97.2635727
1023,R2335,"SOUTH GANNON AVE & WILLOWBROOK RD, New York, NY 10314",40.6075206,-74.1364757
1024,R3846,"WALNUT AVE & HIGHLAND LA, New York, NY 10308",36.973584,-122.0264871
1025,Q8126,"PS 163 159-01 59 AVE., New York, NY NA",40.741093,-73.808757
1026,R4079,"ALBEE AVENUE AND NORTH RAILROAD STREET, New York, NY 10312",40.53957,-74.183842
1027,B7338,"IRT 2-3-4-5 @ ATLANTIC & FLATBUSH AVES, New York, NY 11217",40.689737,-73.84417
1028,R3452,"O'GORMAN AVE AND CRANFORD ST, New York, NY 10308",40.5525624,-74.139975
1029,R0029,"HAMILTON AVE & DANIEL LOW TERRACE, New York, NY NA",41.0180273,-73.6400842
1030,Q8123,"PS 91 CENTRAL AVE & 68 PL, New York, NY NA",40.7035971,-73.884159
1031,R3173,"VICTORY BLVD & CANNON AVE/OVFD, New York, NY 10314",34.1866424,-118.4821814
1032,B7175,"IND A-C-G @ HOYT & SCHERMEHORN STS, New York, NY 11201",40.6888288,-73.9853125
1033,X4126,"SCHLEY AVE 500' E OF BALCOM AVE, New York, NY 10465",40.8202239,-73.8253259
1034,B7250,"IND F @ KINGS HWY & MCDONALD AVE, New York, NY NA",NA,NA
1035,R3467,"FIELDWAY AVE & MAYBURY AVE, New York, NY 10308",40.5498635,-74.1417998
1036,B8401,"J.H.S. 211, AVENUE J & EAST 100 ST., New York, NY NA",40.6430553,-73.8956683
1037,B8250,"FDNY BKLYN CO 35 EMPIRE BLVD/WASHINGTON, New York, NY 11225",40.6641237,-73.9436615
1038,M8793,"METRO NORTH RAIL LIAISON OFFICER-E43&LEX, New York, NY NA",NA,NA
1039,B8034,"PS 257, HUMBOLDT & COOK STS, New York, NY NA",40.7026364,-73.941442
1040,X8683,"PS 44, PROSPECT AV & E176 ST, New York, NY NA",40.8424997,-73.89086
1041,R3245,"ARMSTRONG AVE AND MIDDLE LOOP RD, New York, NY NA",40.555121,-74.1607975
1042,Q8281,"MAIN ST & REEVES AVE J BROWNE H.S., New York, NY 11367",37.6818767,-95.452501
1043,R3996,"WINANT AVE AND LUCILLE ST, New York, NY 10309",40.5484922,-74.2173691
1044,R0512,"RICHMOND TERRACE & ALASKA ST, New York, NY 10310",38.623948,-90.3310482
1045,R2750,"TURF RD 250' W OF STEPNEY ST, New York, NY 10314",40.5834614,-74.1551623
1046,M8455,"RFK BRIDGE ? QUEENS BOUND -, New York, NY NA",40.7797239,-73.9265802
1047,Q8151,"PS 138 WELLER AVE. & 253 ST., New York, NY NA",40.6599832,-73.7344343
1048,B7101,"BMT J-M-Z @ MARCY AVE & BWAY, New York, NY 11211",40.7084911,-73.9578553
1049,Q0461,"STA 461-IRT N-W-7- QUEENSBORO PLZ & 21ST, New York, NY NA",40.750582,-73.940202
1050,M7104,"BMT LP J-M-Z CANAL ST & CENTRE ST, New York, NY NA",NA,NA
1051,B7288,"IND G @ MYRTLE & WILLOUGHBY AVES, New York, NY NA",40.6954671,-73.9492203
1052,M2014,"SW COR BATTERY PL & LITTLE WEST ST, New York, NY 10280",40.7047935,-74.0165981
1053,B7099,"BMT J&M @ LORIMER ST & BWAY, New York, NY 11206",42.2843246,-83.7276716
1054,R1128,"GRANDVIEW AVE & RICHMOND TERR, New York, NY 10303",39.9844472,-83.0449828
1055,M2028,"ALBANY ST & HUDSON RIVER, New York, NY 10280",36.0774517,-95.7918231
1056,R2412,"WILDER & CLARKE AVES\RICHMOND VFD, New York, NY NA",37.077765,-94.5140911
1057,X8568,"NEW COURT BLDG 161ST & SHERIDAN AVE 10 F, New York, NY NA",40.8264123,-73.9205706
1058,R2447,"AMBOY RD OPP PARK ST/RVFD, New York, NY 10306",40.5347417,-74.1845284
1059,M7409,"IRT 6 ? SPRING ST & LAFAYETTE ST, New York, NY 10012",40.7223253,-73.9971244
1060,M1739,"RIVERSIDE DR AND 180TH ST, New York, NY 10033",40.849382,-73.93564
1061,Q8368,"CROSS IS PKWY- THROGS NECK TO F LEWIS BL, New York, NY 11357",40.8228812,-73.8191516
1062,Q4199,"METROPOLITAN AVE & 66 LA, New York, NY 11379",40.7123586,-73.8917096
1063,R2488,"NEW DORP LA & 3 ST, New York, NY 10306",40.7127753,-74.0059728
1064,R4437,"ANNADALE RD AND PINE TERRACE, New York, NY 10312",40.5381014,-74.1785662
1065,B8535,"PS 286 HARING ST SOUTH OF AVE Y, New York, NY NA",40.5945088,-73.9397855
1066,X7380,"IRT 4 - BEDFORD PARK BLVD & JEROME AVE, New York, NY NA",40.8044005,-73.9372187
1067,R3789,"N/E COR OF GREEN VALLEY RD-NOB HILL, New York, NY 10312",40.7127753,-74.0059728
1068,R1022,"E/S RICHMOND RD OPP CONCORD PL, New York, NY NA",40.6109644,-74.0897072
1069,R2462,"RICHMOND RD & DOROTHEA PL\RICHMOND VFD, New York, NY 10306",40.5852424,-74.1060971
1070,M7326,"IRT 1 ? FRANKLIN ST & W BROADWAY, New York, NY 10013",42.3556757,-71.0594412
1071,R0403,"THEATER LA & CIRCLE LOOP, New York, NY 10304",NA,NA
1072,B8379,"PS 66-850 ROCKAWAY PKWY, New York, NY NA",40.6486462,-73.9068507
1073,B7182,"IND C @ RALPH AVE & FULTON ST, New York, NY 11233",40.6349533,-73.9189152
1074,R8024,"SAILORS SNUG HAR-WEST GATE-OLD RICHMOND, New York, NY 10310",40.642631,-74.101917
1075,R3299,"GIFFORDS LA & MARGARET ST, New York, NY 10308",34.0522342,-118.2436849
1076,R1107,"LISK AVE & SELVIN LOOP, New York, NY 10303",40.6227937,-74.1652396
1077,R1769,"SOUTH GANNON AVE & KELL AVE->, New York, NY 10314",40.6075206,-74.1364757
1078,R3146,"CANNON AV & GLEN ST\OCEANIC VFD, New York, NY 10314",40.24596,-75.29123
1079,B8223,"ARTS & SERVICE EASTERN PKWY & WASHINGTON, New York, NY 11238",37.532783,-95.826369
1080,M7396,"IRT 6 ? E 96 ST & LEXINGTON AVE, New York, NY 10128",40.785672,-73.95107
1081,R8480,"GATEWAY PARK GREAT KILLS ZONE, New York, NY NA",40.5487574,-74.1268624
1082,R8749,"RICH PWAY BTW HUGUENOT AV & ARTHUR KILL, New York, NY NA",NA,NA
1083,M1917,"EAST RD. AT POWERHOUSE-ROOSEVELT IS, New York, NY 10044",40.7557315,-73.9550565
1084,R1492,"SEA VIEW AVE & MASON AVE, New York, NY 10305",41.1691777,-73.1698238
1085,R2397,"ARLENE ST & PAULDING AVE\OCEANIC VFD, New York, NY 10314",40.6067315,-74.1658785
1086,X4099,"TIERNEY PL-470' NORTH OF LONGSTREET AV, New York, NY NA",40.813845,-73.8021306
1087,B8047,"FLUSHING & WASHINGTON AVES-NAVAL SUPPORT, New York, NY NA",40.7674987,-73.833079
1088,R1906,"KIRCHON AVE & ELSON ST, New York, NY 10314",40.6144817,-74.1629896
1089,M8300,"PS 108 MADISON AVE BET 108 & 109 STS, New York, NY 10029",40.7950349,-73.9478722
1090,X7417,"IRT 2&5 - NEREID AVE & WHITE PLAINS RD, New York, NY NA",NA,NA
1091,M8148,"PATH STATION  W 23 ST & 6 AVE, New York, NY 10010",40.7427301,-73.9926213
1092,Q4363,"H. HARDING EXPY NO. SVC RD & 168 ST, New York, NY NA",40.7428584,-73.7805571
1093,R0356,"BEMENT & EAST RALEIGH AVES, New York, NY 10310",42.5482827,-72.6037502
